order_id,customer_id,amount,order_date
2683,447,277.22,2025-03-25
2684,274,119.85,2024-01-30
2685,483,376.89,2023-09-29
2686,744,450.37,2025-02-17
2687,761,345.43,2024-05-16
2688,948,457.38,2024-08-09
2689,648,376.65,2024-05-28
2690,854,388.32,2024-12-30
2691,511,63.22,2024-08-01
2692,753,92.3,2024-02-15
2693,29,329.34,2025-04-30
2694,700,215.77,2024-12-01
2695,549,11.48,2024-10-04
2696,17,204.09,2024-09-28
2697,681,454.23,2025-06-29
2698,448,333.22,2025-06-26
2699,512,247.52,2024-04-30
2700,367,453.67,2025-02-23
2701,308,460.59,2025-04-14
2702,965,116.2,2024-09-25
2703,754,258.09,2025-02-09
2704,971,481.0,2023-12-16
2705,616,403.66,2025-06-06
2706,110,390.68,2023-12-18
2707,79,225.49,2025-04-25
2708,382,85.13,2024-12-05
2709,337,428.87,2025-05-17
2710,992,472.43,2025-04-20
2711,752,64.57,2024-12-09
2712,507,278.52,2025-04-22
2713,228,324.58,2024-02-26
2714,74,461.14,2023-10-23
2715,475,381.22,2025-08-07
2716,779,154.77,2024-03-16
2717,495,34.02,2023-12-24
2718,692,256.26,2024-12-05
2719,135,451.72,2024-04-18
2720,866,333.52,2025-05-22
2721,918,357.44,2025-08-22
2722,35,459.99,2023-11-05
2723,929,355.64,2024-04-05
2724,78,261.23,2024-03-08
2725,489,321.13,2025-03-14
2726,466,74.13,2024-06-11
2727,717,428.81,2024-08-11
2728,190,459.76,2025-08-13
2729,795,460.37,2024-11-24
2730,841,442.37,2025-06-27
2731,282,99.1,2025-07-11
2732,346,336.16,2024-08-03
2733,21,338.95,2023-11-01
2734,614,481.64,2023-12-20
2735,901,466.76,2024-08-15
2736,513,369.72,2023-10-18
2737,116,416.34,2024-12-12
2738,794,36.8,2024-08-21
2739,207,451.67,2025-02-12
2740,553,354.24,2024-04-06
2741,629,191.06,2025-03-23
2742,230,292.54,2025-09-14
2743,430,147.12,2024-03-10
2744,704,262.56,2025-04-01
2745,592,272.69,2025-08-22
2746,341,404.98,2025-03-05
2747,42,43.11,2023-12-18
2748,318,274.68,2023-10-14
2749,882,77.18,2024-12-05
2750,162,240.83,2024-10-15
2751,651,321.03,2024-05-20
2752,100,200.85,2024-06-11
2753,345,257.7,2025-01-24
2754,107,309.82,2024-09-30
2755,662,449.95,2025-03-06
2756,726,402.93,2023-12-18
2757,384,33.22,2023-09-23
2758,218,101.48,2025-04-13
2759,939,79.98,2025-04-25
2760,635,283.07,2024-10-12
2761,452,371.85,2025-01-09
2762,850,377.32,2023-11-06
2763,181,253.08,2023-10-12
2764,673,47.67,2025-04-17
2765,651,263.43,2024-06-08
2766,583,301.35,2024-04-22
2767,694,250.38,2024-12-06
2768,460,84.81,2025-03-14
2769,235,494.98,2023-10-16
2770,576,183.55,2025-03-19
2771,991,206.08,2024-09-16
2772,747,53.44,2025-07-23
2773,665,457.94,2025-01-16
2774,612,285.82,2024-10-04
2775,276,430.32,2025-06-14
2776,466,494.12,2024-09-15
2777,32,336.63,2024-03-20
2778,861,482.45,2025-07-16
2779,610,393.01,2025-04-10
2780,164,243.96,2023-09-24
2781,922,280.01,2023-09-28
2782,562,494.11,2025-08-23
2783,851,287.96,2024-01-07
2784,712,177.01,2025-03-24
2785,333,340.58,2023-11-16
2786,187,67.92,2024-07-21
2787,318,83.95,2024-02-19
2788,159,53.59,2024-10-03
2789,267,473.82,2023-11-20
2790,964,34.82,2024-12-25
2791,488,172.86,2024-03-03
2792,66,54.94,2025-01-21
2793,206,110.57,2024-08-23
2794,143,377.14,2023-12-01
2795,413,56.74,2024-11-19
2796,37,56.2,2024-09-27
2797,101,362.63,2024-06-13
2798,226,180.05,2025-01-24
2799,730,430.43,2024-01-15
2800,587,18.75,2025-09-09
2801,874,125.31,2024-08-29
2802,371,359.46,2023-12-22
2803,91,278.31,2025-04-29
2804,745,201.5,2024-07-22
2805,289,148.45,2024-03-29
2806,538,307.23,2025-01-06
2807,700,191.81,2024-11-14
2808,739,301.67,2025-03-29
2809,930,247.16,2024-05-19
2810,657,232.15,2023-12-17
2811,480,456.88,2025-03-23
2812,332,215.83,2024-04-10
2813,922,49.44,2025-08-26
2814,145,479.98,2023-12-14
2815,894,340.38,2023-09-20
2816,39,99.69,2025-07-01
2817,577,492.3,2025-01-09
2818,16,141.95,2024-08-21
2819,528,60.21,2025-09-10
2820,442,452.35,2024-05-29
2821,209,141.87,2025-01-04
2822,335,303.93,2023-11-26
2823,594,377.4,2024-01-02
2824,48,85.94,2025-07-15
2825,427,457.72,2024-08-31
2826,992,409.8,2024-07-24
2827,780,126.39,2024-08-25
2828,985,31.69,2025-04-25
2829,188,175.46,2024-03-31
2830,255,432.17,2024-01-12
2831,91,319.74,2025-07-31
2832,914,438.53,2023-10-26
2833,45,280.13,2025-02-03
2834,6,41.29,2024-08-23
2835,198,218.12,2025-05-29
2836,162,206.8,2024-05-24
2837,779,484.25,2025-05-30
2838,811,164.68,2025-06-19
2839,955,316.21,2024-09-17
2840,552,456.85,2024-05-23
2841,452,109.69,2025-05-31
2842,510,136.84,2024-05-25
2843,937,209.49,2024-09-17
2844,517,79.6,2024-10-22
2845,526,92.4,2024-09-30
2846,53,486.6,2024-07-02
2847,372,451.85,2025-03-06
2848,950,360.86,2025-08-20
2849,844,104.05,2024-03-31
2850,297,130.17,2025-03-28
2851,9,318.75,2023-09-20
2852,74,166.07,2024-05-15
2853,907,368.64,2025-09-08
2854,791,35.82,2024-01-27
2855,802,200.21,2024-04-08
2856,471,467.58,2024-01-28
2857,413,333.65,2024-05-19
2858,851,347.58,2024-07-26
2859,670,79.15,2025-05-09
2860,479,36.12,2024-07-05
2861,376,236.74,2025-08-11
2862,471,285.18,2024-01-16
2863,69,104.35,2024-04-06
2864,617,113.4,2024-08-03
2865,403,51.79,2024-11-28
2866,780,385.78,2025-06-05
2867,258,67.09,2025-04-01
2868,608,108.22,2024-11-18
2869,998,201.18,2025-06-18
2870,954,326.73,2025-01-24
2871,703,290.96,2025-07-31
2872,36,105.52,2024-05-25
2873,857,65.29,2025-03-14
2874,767,275.95,2025-04-14
2875,41,419.66,2023-12-25
2876,400,367.42,2024-08-15
2877,627,248.62,2024-10-05
2878,444,489.81,2024-01-29
2879,624,474.0,2025-01-05
2880,515,348.9,2024-05-13
2881,275,95.89,2025-01-11
2882,963,365.45,2025-06-05
2883,100,120.32,2024-05-12
2884,809,65.98,2024-05-23
2885,851,310.25,2025-04-30
2886,448,54.04,2025-07-16
2887,541,381.03,2024-02-10
2888,492,195.85,2024-05-17
2889,717,382.24,2024-01-04
2890,877,469.73,2024-05-20
2891,429,109.55,2024-06-18
2892,415,199.94,2023-12-20
2893,654,339.71,2023-12-03
2894,268,221.94,2025-06-29
2895,358,95.51,2023-11-17
2896,891,404.55,2024-04-28
2897,128,432.84,2024-02-06
2898,207,379.39,2024-10-24
2899,587,256.13,2023-09-15
2900,26,15.46,2024-11-21
2901,362,218.46,2023-09-27
2902,132,350.62,2025-04-13
2903,81,111.73,2024-11-11
2904,234,211.95,2024-09-24
2905,535,121.69,2023-11-20
2906,109,278.69,2023-11-07
2907,767,24.4,2025-01-06
2908,861,373.96,2025-08-26
2909,296,156.72,2025-01-18
2910,740,369.66,2025-04-01
2911,613,453.03,2024-08-02
2912,13,216.2,2024-10-31
2913,996,53.54,2023-11-04
2914,214,38.29,2024-03-15
2915,474,280.85,2025-01-17
2916,969,238.5,2025-08-29
2917,241,466.67,2024-05-13
2918,618,11.09,2025-03-28
2919,691,332.61,2025-03-29
2920,571,36.62,2025-04-10
2921,466,379.66,2024-07-19
2922,93,159.64,2023-12-17
2923,125,387.3,2025-07-20
2924,616,194.33,2025-03-04
2925,170,159.92,2024-10-19
2926,267,189.14,2024-11-23
2927,489,73.73,2023-12-23
2928,47,360.83,2025-09-01
2929,491,108.59,2024-06-16
2930,154,433.44,2023-12-05
2931,833,453.65,2024-05-21
2932,216,306.13,2025-05-23
2933,197,148.02,2024-12-05
2934,578,43.23,2024-10-31
2935,176,43.95,2024-04-17
2936,365,309.38,2025-07-16
2937,688,379.98,2024-06-24
2938,401,54.59,2024-03-27
2939,692,307.5,2024-07-25
2940,243,55.56,2024-05-22
2941,564,365.57,2024-06-30
2942,185,82.61,2025-02-24
2943,689,166.56,2023-10-02
2944,450,403.64,2024-07-22
2945,651,51.72,2024-01-25
2946,569,288.27,2025-05-16
2947,945,390.48,2024-01-05
2948,677,201.87,2025-01-26
2949,859,482.42,2025-01-26
2950,945,103.13,2025-03-06
2951,485,124.86,2024-11-02
2952,590,107.96,2024-11-19
2953,407,36.06,2024-02-26
2954,831,230.32,2025-06-11
2955,571,133.42,2024-04-27
2956,745,149.37,2024-12-16
2957,913,133.68,2025-05-15
2958,23,415.37,2024-08-14
2959,508,137.18,2025-05-20
2960,656,183.32,2024-01-18
2961,376,152.54,2025-04-22
2962,534,83.2,2023-10-03
2963,163,374.25,2024-04-10
2964,745,211.04,2025-07-08
2965,353,273.38,2025-05-14
2966,544,377.88,2024-11-13
2967,944,353.72,2025-03-31
2968,19,271.98,2024-04-15
2969,817,499.57,2024-03-23
2970,402,327.69,2024-02-09
2971,391,344.3,2024-07-04
2972,603,375.96,2024-03-19
2973,600,287.86,2025-08-03
2974,932,387.91,2023-12-03
2975,248,111.47,2025-05-16
2976,874,122.68,2025-04-07
2977,409,98.48,2023-10-02
2978,995,497.31,2024-08-19
2979,794,475.3,2023-11-05
2980,39,264.17,2023-09-19
2981,481,456.27,2025-05-06
2982,864,112.15,2025-09-05
2983,426,225.47,2025-03-15
2984,891,293.05,2025-05-13
2985,767,152.0,2024-07-24
2986,164,486.06,2023-11-23
2987,740,245.87,2025-01-11
2988,27,307.08,2024-11-12
2989,82,438.23,2025-06-30
2990,545,183.11,2025-06-25
2991,360,434.71,2024-01-31
2992,164,420.05,2024-01-30
2993,866,420.43,2024-05-11
2994,950,367.75,2024-12-29
2995,786,319.54,2024-02-28
2996,317,81.22,2024-04-14
2997,958,163.33,2024-08-20
2998,101,141.41,2023-11-14
2999,600,261.89,2024-02-20
3000,408,349.61,2024-02-15
3001,149,22.71,2025-04-07
3002,325,43.67,2023-12-07
3003,297,165.86,2024-08-10
3004,777,127.44,2024-09-03
3005,350,309.54,2024-04-11
3006,210,306.14,2024-06-21
3007,102,70.26,2024-11-17
3008,857,265.01,2023-11-24
3009,252,227.3,2025-01-23
3010,993,446.9,2024-01-22
3011,541,15.83,2024-03-24
3012,291,36.81,2024-03-27
3013,37,44.88,2024-09-27
3014,419,222.96,2025-08-20
3015,1,179.57,2025-01-13
3016,972,346.57,2025-06-29
3017,609,217.12,2025-07-28
3018,360,186.39,2023-12-24
3019,887,14.88,2024-01-09
3020,320,194.7,2023-11-09
3021,90,368.29,2025-07-17
3022,443,418.83,2023-12-27
3023,516,179.65,2025-06-14
3024,992,13.74,2024-08-16
3025,901,38.11,2025-03-15
3026,522,188.71,2024-09-15
3027,660,446.15,2024-06-03
3028,323,171.86,2024-10-21
3029,60,342.59,2023-11-13
3030,162,245.33,2024-03-22
3031,684,110.24,2024-02-14
3032,686,12.59,2024-11-09
3033,117,253.08,2025-03-25
3034,987,105.3,2025-03-31
3035,299,403.61,2025-07-29
3036,956,223.46,2024-07-16
3037,178,271.75,2024-06-25
3038,46,260.78,2023-09-25
3039,724,82.26,2025-04-16
3040,40,264.88,2025-06-21
3041,118,385.2,2024-03-19
3042,220,365.08,2025-09-08
3043,749,89.15,2025-08-28
3044,656,20.85,2024-05-11
3045,690,484.23,2024-12-01
3046,353,356.72,2025-09-08
3047,926,23.7,2025-03-17
3048,551,83.11,2024-08-01
3049,536,389.95,2024-07-03
3050,386,373.5,2023-12-02
3051,381,490.19,2023-09-19
3052,320,275.19,2023-11-11
3053,921,345.51,2023-11-14
3054,762,225.08,2024-04-05
3055,382,383.76,2025-05-26
3056,972,152.01,2024-12-06
3057,666,219.94,2025-04-22
3058,571,238.4,2023-11-08
3059,147,487.55,2024-09-24
3060,228,265.19,2024-04-23
3061,562,297.56,2023-12-17
3062,61,240.78,2023-10-27
3063,805,106.74,2023-11-28
3064,716,363.67,2024-02-24
3065,764,195.93,2023-10-01
3066,449,383.42,2023-11-10
3067,304,40.08,2024-06-10
3068,891,169.05,2023-11-07
3069,740,395.06,2025-07-29
3070,333,207.75,2024-11-28
3071,376,406.08,2025-07-15
3072,626,42.19,2025-07-31
3073,121,234.19,2024-07-22
3074,4,495.31,2024-03-06
3075,856,230.84,2024-06-17
3076,822,41.72,2024-08-07
3077,648,28.83,2025-02-15
3078,470,151.3,2023-11-22
3079,911,491.63,2025-05-12
3080,53,132.47,2024-12-13
3081,239,124.81,2025-08-26
3082,221,165.07,2023-10-27
3083,599,47.0,2024-06-20
3084,443,26.64,2024-10-28
3085,994,478.61,2024-02-21
3086,948,73.02,2024-02-16
3087,673,80.21,2025-07-03
3088,310,411.53,2025-07-05
3089,225,386.18,2024-08-21
3090,592,413.53,2024-06-13
3091,722,250.77,2025-01-01
3092,25,260.15,2024-03-27
3093,229,488.02,2024-09-12
3094,476,300.28,2025-07-20
3095,742,215.99,2025-07-27
3096,851,119.59,2025-07-26
3097,512,426.97,2024-01-15
3098,416,282.57,2024-02-19
3099,768,413.42,2024-09-10
3100,872,419.88,2023-11-02
3101,215,419.79,2023-11-19
3102,193,389.82,2025-08-20
3103,693,151.36,2025-02-15
3104,221,448.22,2024-07-25
3105,738,421.81,2025-03-28
3106,167,66.21,2025-08-15
3107,21,372.0,2025-01-02
3108,582,294.45,2025-06-16
3109,825,405.23,2024-02-27
3110,824,185.95,2025-01-28
3111,752,446.14,2024-07-27
3112,29,109.59,2023-12-05
3113,969,128.21,2024-03-17
3114,998,260.65,2025-08-26
3115,789,490.16,2025-07-22
3116,776,341.49,2024-12-11
3117,567,84.74,2023-09-18
3118,992,22.11,2024-04-04
3119,173,41.31,2024-08-26
3120,252,406.98,2025-05-31
3121,185,353.36,2023-10-27
3122,18,430.37,2025-05-14
3123,257,348.94,2025-01-18
3124,966,158.69,2024-01-18
3125,818,413.2,2024-07-05
3126,871,407.59,2025-06-30
3127,851,206.98,2024-07-17
3128,262,249.09,2024-11-18
3129,407,134.89,2025-09-03
3130,632,296.38,2024-07-14
3131,229,24.65,2025-08-31
3132,229,55.99,2023-10-05
3133,100,160.76,2024-10-18
3134,885,30.84,2025-03-01
3135,379,376.29,2025-05-13
3136,571,395.27,2025-03-21
3137,646,257.33,2025-04-29
3138,503,306.97,2024-03-05
3139,214,285.86,2025-09-14
3140,984,218.05,2024-11-07
3141,301,220.98,2023-09-21
3142,605,471.49,2024-06-07
3143,896,329.77,2024-07-01
3144,976,145.9,2024-04-17
3145,398,202.29,2024-09-07
3146,311,45.98,2023-11-22
3147,25,354.15,2025-05-09
3148,441,214.96,2024-01-29
3149,927,263.1,2025-07-27
3150,557,355.22,2025-09-01
3151,383,146.5,2025-07-30
3152,545,121.9,2024-07-08
3153,663,88.51,2024-12-02
3154,599,150.15,2024-06-05
3155,80,37.29,2025-03-27
3156,429,130.5,2025-01-13
3157,663,477.18,2024-03-16
3158,59,485.48,2024-09-20
3159,858,14.65,2024-09-02
3160,409,272.09,2024-12-01
3161,770,436.34,2025-03-31
3162,62,57.75,2024-01-08
3163,417,273.95,2024-10-03
3164,747,351.18,2025-09-04
3165,481,394.0,2025-06-28
3166,386,15.38,2025-04-27
3167,521,420.38,2025-02-26
3168,257,26.42,2025-08-09
3169,521,338.14,2024-05-21
3170,937,298.58,2025-07-29
3171,458,118.8,2025-02-08
3172,598,240.82,2025-07-10
3173,327,94.69,2023-11-08
3174,835,299.49,2024-05-08
3175,114,120.32,2023-11-09
3176,998,34.34,2024-05-22
3177,791,339.1,2023-09-15
3178,167,228.84,2024-10-16
3179,626,243.14,2025-08-10
3180,133,122.94,2024-09-17
3181,147,444.52,2024-08-04
3182,189,284.9,2025-02-23
3183,496,110.25,2024-04-27
3184,683,481.33,2023-11-30
3185,276,64.85,2023-12-19
3186,226,189.73,2025-06-01
3187,711,104.25,2025-09-14
3188,253,353.46,2024-11-02
3189,356,136.25,2025-03-23
3190,984,437.85,2024-08-23
3191,524,299.1,2025-03-13
3192,499,82.78,2024-04-08
3193,404,350.6,2023-09-28
3194,125,206.91,2025-03-08
3195,65,431.36,2025-08-28
3196,615,418.82,2023-09-17
3197,439,355.31,2024-09-21
3198,4,129.72,2024-07-30
3199,77,106.8,2025-04-17
3200,521,317.67,2024-09-13
3201,721,99.63,2024-03-20
3202,349,475.33,2023-12-03
3203,839,208.66,2025-05-22
3204,688,369.77,2024-11-24
3205,848,372.17,2024-11-26
3206,378,336.29,2025-05-14
3207,536,478.13,2024-11-18
3208,222,297.63,2025-03-04
3209,299,205.88,2024-08-10
3210,983,103.61,2025-05-06
3211,670,199.29,2023-11-23
3212,670,159.2,2024-08-16
3213,230,82.48,2024-06-28
3214,479,448.95,2024-12-20
3215,328,237.04,2024-03-31
3216,387,499.89,2024-12-29
3217,53,202.59,2025-08-04
3218,826,49.57,2024-02-26
3219,608,377.44,2023-10-10
3220,868,360.53,2024-01-15
3221,619,184.36,2023-11-01
3222,743,367.17,2025-04-24
3223,175,144.12,2024-10-05
3224,823,429.38,2025-02-07
3225,888,271.54,2025-05-11
3226,758,283.88,2023-11-11
3227,511,125.4,2025-03-08
3228,863,401.41,2025-02-22
3229,607,443.74,2024-09-26
3230,357,461.17,2025-07-24
3231,286,234.34,2025-04-06
3232,98,48.17,2024-11-01
3233,975,181.69,2024-02-04
3234,677,66.43,2024-12-31
3235,656,163.92,2024-04-01
3236,573,152.1,2023-10-01
3237,285,442.63,2025-06-03
3238,830,368.23,2025-06-24
3239,942,244.76,2024-05-29
3240,700,31.87,2025-05-14
3241,81,475.47,2025-02-15
3242,639,353.03,2024-02-22
3243,766,404.47,2023-11-28
3244,750,30.17,2024-05-14
3245,191,336.84,2024-02-28
3246,881,408.63,2024-11-24
3247,417,220.2,2025-01-04
3248,94,264.56,2025-04-15
3249,500,332.83,2024-09-30
3250,750,56.98,2025-07-20
3251,77,349.21,2024-11-12
3252,742,413.52,2024-01-30
3253,467,191.92,2024-09-05
3254,202,234.8,2025-07-20
3255,4,496.31,2025-04-15
3256,117,330.27,2024-04-01
3257,4,312.59,2024-04-27
3258,344,73.16,2024-06-17
3259,131,176.72,2024-06-14
3260,484,371.57,2024-04-28
3261,271,358.48,2024-09-17
3262,605,484.56,2025-04-26
3263,442,252.76,2025-06-05
3264,481,137.63,2023-09-25
3265,242,177.51,2024-02-05
3266,209,406.62,2024-06-18
3267,743,264.11,2024-12-31
3268,127,284.74,2024-08-08
3269,126,213.07,2024-02-14
3270,468,120.52,2025-02-26
3271,927,183.68,2023-12-16
3272,758,407.2,2024-12-20
3273,934,243.66,2025-05-22
3274,791,362.19,2023-12-12
3275,443,217.21,2025-04-25
3276,390,281.99,2024-11-29
3277,564,441.34,2023-09-27
3278,920,259.35,2023-10-17
3279,537,486.78,2024-08-20
3280,488,187.52,2024-10-28
3281,250,47.06,2024-07-18
3282,345,125.31,2024-06-04
3283,392,152.3,2024-12-18
3284,333,431.65,2024-05-30
3285,890,145.73,2023-11-06
3286,337,131.92,2024-10-11
3287,86,181.81,2024-05-16
3288,609,394.87,2024-09-05
3289,148,118.08,2023-10-27
3290,62,339.41,2025-05-13
3291,420,292.16,2024-02-27
3292,214,225.43,2024-11-28
3293,410,372.94,2025-05-19
3294,62,306.89,2024-09-01
3295,504,374.61,2025-06-18
3296,693,181.38,2023-12-25
3297,881,27.03,2023-12-14
3298,188,220.78,2025-02-05
3299,734,494.7,2024-12-30
3300,588,478.12,2025-02-16
3301,168,413.22,2024-07-15
3302,94,55.92,2024-01-06
3303,559,64.66,2025-05-17
3304,797,342.01,2024-06-02
3305,309,294.3,2025-03-11
3306,235,179.88,2024-09-06
3307,343,323.29,2025-02-13
3308,873,280.46,2024-01-04
3309,109,43.91,2024-04-15
3310,638,132.99,2024-11-07
3311,432,237.86,2024-03-23
3312,621,245.77,2024-10-12
3313,732,494.64,2024-02-09
3314,216,416.09,2023-12-11
3315,311,343.96,2023-09-28
3316,596,280.46,2024-05-08
3317,220,450.07,2024-12-05
3318,927,54.99,2023-10-09
3319,676,213.85,2024-08-29
3320,938,10.34,2024-06-22
3321,973,360.62,2024-06-27
3322,563,468.9,2025-04-12
3323,59,80.01,2025-01-11
3324,608,216.48,2024-05-25
3325,846,186.67,2024-12-17
3326,990,50.34,2024-07-11
3327,106,140.46,2024-10-27
3328,593,470.78,2023-12-08
3329,86,239.67,2023-12-07
3330,757,308.17,2024-07-04
3331,177,55.28,2024-11-12
3332,91,257.45,2023-11-28
3333,710,216.81,2023-12-01
3334,493,348.1,2025-07-01
3335,593,461.04,2025-01-25
3336,440,220.68,2025-03-26
3337,399,134.87,2024-04-27
3338,422,345.41,2023-12-31
3339,19,86.82,2025-06-03
3340,268,276.86,2024-09-29
3341,865,495.65,2024-11-14
3342,6,175.49,2024-11-24
3343,664,204.65,2024-12-09
3344,820,68.53,2024-05-10
3345,491,342.26,2024-08-15
3346,528,257.79,2023-10-22
3347,138,119.73,2024-10-02
3348,102,90.57,2024-05-02
3349,195,45.02,2024-07-04
3350,296,347.74,2024-04-09
3351,326,165.65,2025-05-16
3352,230,496.88,2025-06-18
3353,106,50.14,2023-12-20
3354,491,274.99,2024-03-25
3355,84,497.66,2024-05-08
3356,5,315.3,2024-10-22
3357,19,421.22,2024-06-25
3358,934,419.85,2024-07-08
3359,56,234.29,2025-05-17
3360,243,64.67,2024-07-29
3361,239,212.93,2023-12-14
3362,584,480.88,2024-05-28
3363,40,384.68,2023-12-10
3364,440,317.25,2024-03-10
3365,667,386.27,2024-02-22
3366,628,13.2,2024-06-17
3367,16,383.48,2024-05-11
3368,536,468.96,2024-08-01
3369,328,254.01,2024-03-14
3370,503,166.24,2024-12-15
3371,681,193.39,2024-05-01
3372,813,475.0,2025-06-16
3373,253,219.88,2024-02-07
3374,64,300.24,2024-07-14
3375,900,116.9,2025-05-04
3376,138,452.88,2023-12-28
3377,788,43.52,2025-05-10
3378,402,31.64,2023-10-07
3379,62,305.2,2025-07-14
3380,595,294.91,2025-07-05
3381,19,430.56,2023-11-27
3382,987,104.36,2023-11-01
3383,882,230.17,2024-09-22
3384,189,341.07,2023-12-06
3385,715,151.88,2024-02-03
3386,518,382.0,2025-08-12
3387,127,148.5,2023-11-19
3388,94,182.15,2024-11-20
3389,96,402.0,2024-10-17
3390,583,22.02,2025-07-26
3391,95,356.23,2025-04-02
3392,710,260.12,2025-08-23
3393,209,275.08,2023-10-08
3394,828,233.68,2025-07-21
3395,388,63.03,2025-05-28
3396,408,38.36,2024-04-16
3397,641,302.37,2024-03-11
3398,799,119.65,2024-11-28
3399,970,359.4,2024-09-23
3400,780,308.54,2024-04-19
3401,989,269.5,2024-03-28
3402,924,266.01,2024-08-10
3403,428,418.85,2024-03-15
3404,408,196.93,2024-07-23
3405,46,395.49,2024-08-09
3406,563,109.86,2024-01-17
3407,426,181.7,2025-01-15
3408,413,403.13,2024-06-10
3409,213,472.88,2025-05-14
3410,131,41.75,2023-11-09
3411,792,252.69,2024-04-02
3412,843,133.34,2025-05-15
3413,304,147.23,2023-11-30
3414,399,138.16,2025-04-10
3415,224,67.7,2023-11-05
3416,850,461.34,2024-03-12
3417,340,131.84,2025-05-23
3418,287,27.82,2025-03-05
3419,207,294.76,2024-07-20
3420,46,371.53,2025-02-15
3421,885,454.61,2024-11-12
3422,874,198.18,2025-07-04
3423,459,325.97,2025-09-05
3424,869,76.77,2024-04-05
3425,27,237.84,2024-04-17
3426,453,196.37,2024-05-04
3427,657,109.24,2023-11-28
3428,915,131.53,2024-05-25
3429,424,349.98,2025-03-31
3430,854,15.32,2025-06-18
3431,484,437.09,2024-07-03
3432,806,266.14,2023-12-20
3433,724,187.46,2024-07-14
3434,600,331.84,2025-07-21
3435,604,497.29,2025-08-25
3436,546,165.27,2025-01-01
3437,488,90.52,2025-04-18
3438,828,176.78,2025-07-15
3439,258,281.45,2024-06-06
3440,164,216.64,2024-05-11
3441,571,265.19,2024-06-26
3442,291,291.76,2024-05-28
3443,759,356.04,2023-12-16
3444,870,474.8,2023-12-13
3445,112,249.36,2024-05-19
3446,312,172.77,2025-09-04
3447,553,292.41,2025-09-13
3448,648,243.79,2024-04-25
3449,959,491.53,2024-02-24
3450,925,458.85,2025-02-18
3451,957,33.39,2025-04-07
3452,629,153.58,2024-02-20
3453,623,175.21,2025-04-29
3454,381,404.45,2024-10-22
3455,154,122.76,2024-02-20
3456,252,156.93,2025-04-28
3457,197,99.6,2025-08-19
3458,35,93.93,2025-04-26
3459,974,279.42,2024-01-21
3460,740,479.33,2024-11-07
3461,919,62.13,2024-04-12
3462,598,205.03,2023-11-01
3463,480,364.11,2024-01-20
3464,233,382.21,2023-10-29
3465,18,403.56,2025-01-31
3466,82,371.87,2025-08-05
3467,762,279.08,2024-04-04
3468,20,388.03,2023-09-30
3469,100,356.98,2024-09-03
3470,135,179.89,2023-12-08
3471,864,351.13,2024-11-20
3472,615,320.19,2023-11-16
3473,518,188.41,2025-08-30
3474,153,125.92,2023-11-17
3475,766,104.99,2025-09-11
3476,688,277.31,2025-04-06
3477,128,406.98,2025-06-01
3478,265,29.93,2023-10-19
3479,14,49.6,2024-09-28
3480,799,161.58,2023-09-30
3481,289,113.56,2025-07-04
3482,555,59.6,2024-07-01
3483,225,459.72,2024-10-17
3484,11,368.92,2024-11-15
3485,622,68.86,2023-12-03
3486,871,185.63,2023-09-24
3487,320,167.64,2025-05-12
3488,528,113.41,2023-12-14
3489,872,234.44,2024-09-09
3490,822,164.39,2024-08-14
3491,384,164.89,2024-04-18
3492,772,478.74,2024-01-15
3493,383,217.43,2023-11-07
3494,92,441.57,2025-02-19
3495,782,147.45,2025-08-25
3496,180,54.95,2025-04-13
3497,952,203.05,2024-09-05
3498,346,211.88,2023-10-27
3499,219,303.97,2024-08-11
3500,798,169.8,2024-02-29
3501,318,459.84,2024-07-02
3502,830,96.85,2024-07-29
3503,599,455.85,2024-07-04
3504,416,398.47,2025-04-25
3505,25,344.94,2023-11-20
3506,817,371.67,2023-12-29
3507,564,59.85,2024-11-21
3508,977,172.82,2025-07-31
3509,323,195.0,2023-10-10
3510,692,142.59,2024-07-01
3511,287,342.05,2023-12-05
3512,575,380.85,2025-06-02
3513,885,317.49,2023-11-20
3514,525,187.77,2025-09-04
3515,137,273.38,2024-06-06
3516,235,164.49,2024-08-03
3517,389,251.79,2024-03-29
3518,219,231.74,2025-07-24
3519,34,229.86,2024-06-05
3520,490,77.06,2023-10-08
3521,589,98.21,2025-08-20
3522,34,232.6,2023-09-27
3523,173,359.77,2024-08-19
3524,35,210.13,2024-10-31
3525,257,92.71,2025-03-12
3526,949,139.6,2024-04-27
3527,354,95.46,2024-12-10
3528,835,14.44,2024-01-13
3529,779,117.86,2024-10-14
3530,285,396.35,2024-03-05
3531,664,431.34,2023-10-07
3532,70,408.08,2025-04-15
3533,761,133.3,2024-05-25
3534,651,443.28,2024-11-27
3535,573,486.78,2024-09-27
3536,638,193.05,2024-11-23
3537,949,234.32,2025-06-11
3538,258,136.39,2024-07-04
3539,700,182.88,2024-05-14
3540,580,79.43,2025-05-16
3541,932,437.12,2024-12-27
3542,601,333.93,2024-09-01
3543,247,60.51,2025-02-05
3544,798,52.53,2024-03-25
3545,735,134.63,2025-05-13
3546,751,400.3,2024-05-03
3547,248,365.64,2023-09-26
3548,278,190.52,2023-10-17
3549,331,222.87,2024-06-03
3550,101,176.79,2023-10-01
3551,780,248.67,2025-03-29
3552,600,214.19,2025-03-19
3553,711,257.39,2024-02-25
3554,297,198.74,2025-03-15
3555,781,83.25,2025-08-21
3556,652,169.04,2025-07-24
